ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
721,Food-Spice,Spice,Lead,53,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/20/2013 12:00:00 AM,No
614,Cosmetics,Eye Max,Lead,-1,ppm,UNKNOWN OR NOT STATED,RUSSIAN FEDERATION,10/11/2012 12:00:00 AM,No
424,Food Other,Bon Gout seasoning cube,Lead,-1,ppm,UNKNOWN OR NOT STATED,SENEGAL,04/10/2012 12:00:00 AM,No
1373,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Yavachar & Hing) (Ayurvedic),Lead,2.6,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
988,Food Other,Cookie,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,11/22/2013 12:00:00 AM,No
477,Religious powder,Sindoor (yellow powder),Cadmium,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/31/2012 12:00:00 AM,No
246,Food-Spice,Coriander,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,07/14/2011 12:00:00 AM,No
880,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/06/2013 12:00:00 AM,No
419,Dietary Supplement/Medications/Remedy,Cordial de Monell,Lead,-1,ppm,Mallen Laboratories,DOMINICAN REPUBLIC,04/05/2012 12:00:00 AM,No
445,Food-Spice,Jumbo Aroma,Lead,0.84,ppm,Jumbo UK Limited,UNITED KINGDOM,05/02/2012 12:00:00 AM,No
1117,Food-Spice,Georgian 'Tkemali' - Red plum sauce,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/29/2014 12:00:00 AM,No
25,Food-Spice,Crevette fish bouillon,Lead,-1,ppm,Nestle,GUINEA,02/08/2011 12:00:00 AM,No
1063,Food-Spice,Turmeric powder,Lead,3.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/28/2014 12:00:00 AM,No
225,Food-Spice,Cumin seeds,Lead,7.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/13/2011 12:00:00 AM,No
406,Cosmetics,Kohl,Lead,500000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/30/2012 12:00:00 AM,No
334,Dietary Supplement/Medications/Remedy,White tablet (calcium supplement),Lead,0.87,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/05/2011 12:00:00 AM,No
1182,Food-Spice,Georgian spice (Purple Basil),Lead,0.42,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/14/2014 12:00:00 AM,No
94,Food-Spice,Kondari green spice,Lead,3.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,04/07/2011 12:00:00 AM,No
1013,Food Other,Dried Leaves called 'Koo-Ka in Ghana,Lead,-1,ppm,UNKNOWN OR NOT STATED,GHANA,12/23/2013 12:00:00 AM,No
1552,Dietary Supplement/Medications/Remedy,Suvarmu Prasan (Ayurvedic),Mercury,0.15,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/07/2015 12:00:00 AM,No
169,Food-Spice,Turmeric powder,Lead,-1,ppm,Shad,BANGLADESH,05/05/2011 12:00:00 AM,No
1047,Toys/Children's Products,Toy duck,Lead,91000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/30/2014 12:00:00 AM,No
687,Food-Spice,Turmeric powder,Lead,58,ppm,MOHO?,UNKNOWN OR NOT STATED,12/18/2012 12:00:00 AM,No
1186,Food-Spice,Khemeli Suneli,Lead,0.49,ppm,Ltd 'Tiemti',GEORGIA,08/14/2014 12:00:00 AM,No
460,Dietary Supplement/Medications/Remedy,Becoactin Syrup,Lead,-1,ppm,Meyer Organics Pvt. Ltd.,INDIA,05/16/2012 12:00:00 AM,No
156,Dietary Supplement/Medications/Remedy,Multivitamin,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2011 12:00:00 AM,No
528,Dietary Supplement/Medications/Remedy,Smart kids Vitamins and Minerals Syrup,Lead,-1,ppm,Mega Health,MEXICO,06/26/2012 12:00:00 AM,No
274,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,5.2,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
782,Cosmetics,Surma (Hashmi),Lead,930000,ppm,HASHMI,PAKISTAN,04/17/2013 12:00:00 AM,No
122,Food-Spice,Cumin powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,04/19/2011 12:00:00 AM,No
557,Dietary Supplement/Medications/Remedy,Herbal Tea,Lead,1.6,ppm,UNKNOWN OR NOT STATED,ECUADOR,08/10/2012 12:00:00 AM,No
1034,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Mercury,0.11,ppm,Lanzhou Traditional Herbs,CHINA,01/15/2014 12:00:00 AM,No
370,Dietary Supplement/Medications/Remedy,Pigmento (Ayurvedic),Arsenic,27,ppm,Charak Pharma Pvt. Ltd.,INDIA,01/23/2012 12:00:00 AM,No
1515,Food-Spice,Red powder spice,Lead,-1,ppm,UNKNOWN OR NOT STATED,JAMAICA,07/23/2015 12:00:00 AM,No
1592,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Arsenic,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
492,Dietary Supplement/Medications/Remedy,Ras Raj Gutica (Ayurvedic),Lead,2.3,ppm,UNKNOWN OR NOT STATED,INDIA,06/07/2012 12:00:00 AM,No
1352,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Lead,86,ppm,Shree Baidyanath,INDIA,02/25/2015 12:00:00 AM,No
336,Food Other,Peanut bar,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/07/2011 12:00:00 AM,No
43,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/10/2011 12:00:00 AM,No
698,Toys/Children's Products,Yellow donut shape wheel,Lead,290,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/22/2013 12:00:00 AM,No
1476,Dietary Supplement/Medications/Remedy,Herbal tablets,Mercury,10,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
759,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
1338,Dietary Supplement/Medications/Remedy,Kaishore Guggulu (Ayurvedic),Lead,2.1,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
420,Toys/Children's Products,Toy Building block,Lead,4.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/05/2012 12:00:00 AM,No
280,Food-Spice,Turmeric powder,Lead,0.72,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/25/2011 12:00:00 AM,No
1040,Food-Spice,Cumin powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/17/2014 12:00:00 AM,No
1457,Dietary Supplement/Medications/Remedy,Herbal Tablets,Mercury,3.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
1424,Religious powder,Holi Color - Pink,Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
73,Dietary Supplement/Medications/Remedy,Mahashakti Rasayan (Ayurvedic),Arsenic,1700,ppm,Vyas Pharmaceuticals,INDIA,03/30/2011 12:00:00 AM,No
824,Dietary Supplement/Medications/Remedy,Pure Hericium Capsules,Lead,-1,ppm,Aloha Medicinals Inc.,UNITED STATES,06/25/2013 12:00:00 AM,No
633,Food Other,Cassava flour,Lead,-1,ppm,UNKNOWN OR NOT STATED,IVORY COAST,10/24/2012 12:00:00 AM,No
1633,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
897,Food Other,Maggi Seasoning,Lead,-1,ppm,Maggi,MALI,09/04/2013 12:00:00 AM,No
649,Food-Spice,Food coloring powder,Lead,-1,ppm,Preema International Limited,UNITED KINGDOM,11/21/2012 12:00:00 AM,No
838,Food-Candy,Pollito Alvbro,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/16/2013 12:00:00 AM,No
1612,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.038,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
510,Food-Spice,Seasoned Salt,Lead,410,ppm,UNKNOWN OR NOT STATED,GEORGIA,06/15/2012 12:00:00 AM,No
1289,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
961,Dietary Supplement/Medications/Remedy,Gita Madhumehantak Vati (Ayurvedic),Arsenic,24,ppm,Gita Bhawan Ayurved Sansthan,INDIA,11/15/2013 12:00:00 AM,No
1178,Food-Spice,Georgian spice (Saunuri Marili),Lead,1300,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/14/2014 12:00:00 AM,No
1425,Religious powder,Holi Color - Orange,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
402,Dietary Supplement/Medications/Remedy,Ganoderma,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,03/28/2012 12:00:00 AM,No
1402,Dietary Supplement/Medications/Remedy,Rajahprawartini Bati (Hera Bola&Alua) (Ayurvedic),Lead,21,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
807,Dietary Supplement/Medications/Remedy,Biota seed,Lead,-1,ppm,Jiangyin Tianjiang Herb Work Co,CHINA,06/12/2013 12:00:00 AM,No
61,Dietary Supplement/Medications/Remedy,Children's DPH decongestant,Lead,-1,ppm,Federal Pharmaceutical,JAMAICA,03/24/2011 12:00:00 AM,No
1175,Cosmetics,Charlolt Whitening Pearl Cream,Lead,-1,ppm,UNKNOWN OR NOT STATED,THAILAND,08/06/2014 12:00:00 AM,No
332,Food-Spice,Saffron,Lead,22000,ppm,UNKNOWN OR NOT STATED,GEORGIA,12/05/2011 12:00:00 AM,No
444,Food-Candy,CarlosV candy bar,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,04/30/2012 12:00:00 AM,No
110,Food Other,Olla Azteca Tamarind Pulp,Lead,-1,ppm,El Azteca de Mexico,MEXICO,04/15/2011 12:00:00 AM,No
284,Cosmetics,Surma,Lead,770000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/02/2011 12:00:00 AM,No
1615,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.088,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
1269,Food-Spice,Red pepper powder,Lead,90,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/06/2015 12:00:00 AM,No
277,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,12000,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
796,Food-Spice,Turmeric,Lead,61,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/07/2013 12:00:00 AM,No
1569,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.8,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
915,Food-Candy,Tamarindo Candy stick,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/17/2013 12:00:00 AM,No
549,Food-Spice,Khmeli,Lead,1.4,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/03/2012 12:00:00 AM,No
1121,Food-Spice,Georgian 'Dry Ajeeka' or 'Msurali Ajeeka',Lead,3400,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/29/2014 12:00:00 AM,No
829,Food-Spice,Red Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/27/2013 12:00:00 AM,No
102,Toys/Children's Products,Painted wooden toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/14/2011 12:00:00 AM,No
159,Cosmetics,Lipstick,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2011 12:00:00 AM,No
1333,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Ayurvedic),Mercury,2.2,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
664,Religious powder,Bhai Tika,Lead,2.6,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
984,Dietary Supplement/Medications/Remedy,Terpone Enfants,Lead,-1,ppm,Rosa Phyto Pharma,FRANCE,11/18/2013 12:00:00 AM,No
1202,Food-Spice,Curry Powder,Lead,0.46,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/05/2014 12:00:00 AM,No
791,Food Other,Manita de la suerte,Lead,-1,ppm,"Confitera Mexicana, S.A. DE C.V.",MEXICO,05/21/2013 12:00:00 AM,No
1185,Food-Spice,Saffron,Lead,1.2,ppm,Ltd 'Tiemti',GEORGIA,08/14/2014 12:00:00 AM,No
1579,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
1501,Food Other,Lentil,Lead,1.7,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/09/2015 12:00:00 AM,No
847,Dietary Supplement/Medications/Remedy,Manasamitra Vatakam (Ayurvedic),Mercury,490,ppm,Amrita Drugs,INDIA,07/17/2013 12:00:00 AM,No
442,Food-Candy,Mangopers Paletas lollipops,Lead,-1,ppm,Productos Karla S.A. DE C.V.,MEXICO,04/30/2012 12:00:00 AM,No
700,Food-Spice,Garam Masala,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/25/2013 12:00:00 AM,No
839,Food-Candy,Pulpa de Tamarindo,Lead,2.2,ppm,UNKNOWN OR NOT STATED,MEXICO,07/16/2013 12:00:00 AM,No
400,Food-Spice,Georgian spice,Lead,18000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/09/2012 12:00:00 AM,No
18,Dietary Supplement/Medications/Remedy,Calcimax 500,Lead,2.7,ppm,Meyer Vitabiotics,INDIA,01/24/2011 12:00:00 AM,No
746,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Arsenic,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
135,Food-Spice,Rhizoma simi lacis glabrae,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/26/2011 12:00:00 AM,No
1211,Toys/Children's Products,Toy car,Lead,0.75,ppm,Nintendo,CHINA,09/11/2014 12:00:00 AM,No
1572,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.7,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
1192,Food-Spice,Cumin (Jeera),Lead,0.69,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/22/2014 12:00:00 AM,No
1383,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulm) (Ayurvedic),Arsenic,2.7,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
1335,Dietary Supplement/Medications/Remedy,Kaishore Guggulu (Ayurvedic),Arsenic,2.6,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
22,Food Other,Cheetos Crunchy,Lead,-1,ppm,Frito Lay,DOMINICAN REPUBLIC,02/07/2011 12:00:00 AM,No
1243,Food Other,"Chicken noodle, vegetable baby food",Lead,-1,ppm,Gerber,UNITED STATES,12/18/2014 12:00:00 AM,No
660,Religious powder,Gulal powder,Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
1319,Dietary Supplement/Medications/Remedy,Arogyavardhini Bati (Ayurvedic),Lead,82,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
717,Food-Spice,Cumin Powder,Lead,560,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2013 12:00:00 AM,No
300,Food-Spice,Jamaican Green Seasoning,Lead,-1,ppm,UNKNOWN OR NOT STATED,JAMAICA,09/23/2011 12:00:00 AM,No
136,Food Other,Cordyceps,Lead,-1,ppm,Yiyuan,UNKNOWN OR NOT STATED,04/26/2011 12:00:00 AM,No
1056,Food-Spice,Chili powder,Lead,37,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/24/2014 12:00:00 AM,No
234,Toys/Children's Products,Crayons,Lead,9,ppm,UNKNOWN OR NOT STATED,CHINA,06/23/2011 12:00:00 AM,No
1510,Food-Candy,Manita de la suerta lollipop,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/02/2015 12:00:00 AM,No
910,Toys/Children's Products,Crayons,Lead,1.3,ppm,UNKNOWN OR NOT STATED,UNITED STATES,10/03/2013 12:00:00 AM,No
976,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Tang,Mercury,-1,ppm,Meridian Pro,CHINA,11/15/2013 12:00:00 AM,No
1563,Food-Spice,Turmeric,Lead,630,ppm,UNKNOWN OR NOT STATED,BANGLADESH,12/03/2015 12:00:00 AM,No
639,Religious powder,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/21/2012 12:00:00 AM,No
1513,Toys/Children's Products,Crayon,Lead,1.6,ppm,UNKNOWN OR NOT STATED,CHINA,07/10/2015 12:00:00 AM,No
1046,Food-Spice,Red hot rouge chaud,Lead,-1,ppm,Al-Durra food products co.,IRAN (ISLAMIC REPUBLIC OF),01/17/2014 12:00:00 AM,No
1102,Cosmetics,Omic Soap,Mercury,-1,ppm,MItchell group,LEBANON,04/01/2014 12:00:00 AM,No
1553,Food-Spice,Harde whole,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/07/2015 12:00:00 AM,No
848,Dietary Supplement/Medications/Remedy,Vasa Churna (Ayurvedic),Mercury,0.14,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/17/2013 12:00:00 AM,No
358,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Arsenic,12,ppm,Vyas Pharmaceuticals,INDIA,01/23/2012 12:00:00 AM,No
1453,Food-Spice,Coriander powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/18/2015 12:00:00 AM,No
624,Food-Spice,Unlabeled spice,Lead,1.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/16/2012 12:00:00 AM,No
667,Religious powder,Bhai Tika,Lead,2.9,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
440,Food-Spice,Turmeric,Lead,920,ppm,UNKNOWN OR NOT STATED,BANGLADESH,04/30/2012 12:00:00 AM,No
327,Dietary Supplement/Medications/Remedy,Napa Paracetamol,Lead,-1,ppm,NAPA,BANGLADESH,11/23/2011 12:00:00 AM,No
843,Dietary Supplement/Medications/Remedy,Strainil (Ayurvedic),Mercury,0.14,ppm,Global Remedies,INDIA,07/17/2013 12:00:00 AM,No
1405,Dietary Supplement/Medications/Remedy,Arshoghni Bati (Ayurvedic),Arsenic,5.4,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
1110,Dietary Supplement/Medications/Remedy,Bo Ying Compound,Mercury,-1,ppm,Eu Yan Sang Hong Kong Limited,HONG KONG,04/08/2014 12:00:00 AM,No
1512,Toys/Children's Products,Crayon,Lead,0.72,ppm,UNKNOWN OR NOT STATED,CHINA,07/10/2015 12:00:00 AM,No
1171,Cosmetics,Idole Extra Lemon,Lead,-1,ppm,EU,SPAIN,08/06/2014 12:00:00 AM,No
1561,Toys/Children's Products,Thomas train,Lead,4.6,ppm,Mattel Inc,CHINA,11/18/2015 12:00:00 AM,No
1071,Cosmetics,African black soap,Lead,-1,ppm,Mandina Industrial Corp.,UNITED STATES,04/01/2014 12:00:00 AM,No
191,Food Other,Black cloud Ears Fungus,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/20/2011 12:00:00 AM,No
969,Dietary Supplement/Medications/Remedy,Madhunashini Vati (Ayurvedic),Mercury,0.67,ppm,Divya Pharmacy,INDIA,11/15/2013 12:00:00 AM,No
797,Food-Spice,Red Chilli Powder,Lead,3.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/07/2013 12:00:00 AM,No
1230,Food-Spice,Coriander,Lead,2.3,ppm,UNKNOWN OR NOT STATED,GEORGIA,11/06/2014 12:00:00 AM,No
565,Food Other,Luxury tea,Lead,0.74,ppm,Chai Bora Limited,TANZANIA - UNITED REPUBLIC OF,08/20/2012 12:00:00 AM,No
617,Food Other,Green Food Coloring,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,10/11/2012 12:00:00 AM,No
653,Food-Spice,Curry,Lead,0.51,ppm,Edward Beharry,GUYANA,11/29/2012 12:00:00 AM,No
278,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,35,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
241,Food-Candy,Mini Paleta Payaso,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/13/2011 12:00:00 AM,No
1486,Tableware/Pottery,Kansa Bowl and Spoon Set,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,INDIA,04/16/2015 12:00:00 AM,No
1395,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Lead,13,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
1368,Dietary Supplement/Medications/Remedy,Arogyawardhini Bati (Shilajeet&Kutki) (Ayurvedic),Lead,16,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
1595,Food-Spice,Chili powder,Lead,300,ppm,UNKNOWN OR NOT STATED,PAKISTAN,12/09/2015 12:00:00 AM,No
87,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MOROCCO,04/06/2011 12:00:00 AM,No
1550,Dietary Supplement/Medications/Remedy,Suvarmu Prasan (Ayurvedic),Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/07/2015 12:00:00 AM,No
738,Cosmetics,Surma,Lead,1.4,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/15/2013 12:00:00 AM,No
56,Food-Spice,Cumin powder,Lead,4.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/22/2011 12:00:00 AM,No
1558,Food-Spice,Oregano,Lead,0.91,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,10/19/2015 12:00:00 AM,No
266,Dietary Supplement/Medications/Remedy,Mahadhanwantaram Gulika (Ayurvedic),Lead,6.6,ppm,Arya Vaidya Sala,INDIA,08/25/2011 12:00:00 AM,No
459,Dietary Supplement/Medications/Remedy,Loratadina,Lead,-1,ppm,Ultra Laboratoros,MEXICO,05/16/2012 12:00:00 AM,No
1293,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/25/2015 12:00:00 AM,No
4,Food-Spice,Masala,Lead,12,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/04/2011 12:00:00 AM,No
132,Food-Spice,Curry powder,Lead,-1,ppm,"Square Consumer Products, Ltd",BANGLADESH,04/22/2011 12:00:00 AM,No
804,Dietary Supplement/Medications/Remedy,Herbs (Coptis Tea),Lead,-1,ppm,Jiangyin Tianjiang Herbs Co,CHINA,06/12/2013 12:00:00 AM,No
1377,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Arsenic,5.1,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
836,Toys/Children's Products,Plastic toy,Lead,3.6,ppm,UNKNOWN OR NOT STATED,CHINA,07/09/2013 12:00:00 AM,No
1325,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Lead,4.7,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
744,Food Other,Kajoli Fish,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/22/2013 12:00:00 AM,No
1104,Cosmetics,Omic Brightening Cream,Mercury,-1,ppm,UNKNOWN OR NOT STATED,LEBANON,04/01/2014 12:00:00 AM,No
802,Dietary Supplement/Medications/Remedy,Herbs (Ophiopogon Tea),Lead,-1,ppm,Jiangyin Tianjiang Herb Work Co,CHINA,06/12/2013 12:00:00 AM,No
1176,Cosmetics,Charlolt Whitening Pearl Cream,Mercury,-1,ppm,UNKNOWN OR NOT STATED,THAILAND,08/06/2014 12:00:00 AM,No
1270,Food-Spice,Chili powder,Lead,1.7,ppm,UNKNOWN OR NOT STATED,PAKISTAN,02/13/2015 12:00:00 AM,No
1331,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Ayurvedic),Lead,2.1,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
448,Food-Spice,Cumin,Lead,-1,ppm,Swad,INDIA,05/11/2012 12:00:00 AM,No
1061,Other,Potted soil,Lead,13,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/27/2014 12:00:00 AM,No
875,Food Other,Potato chips,Lead,-1,ppm,Barcel USA LLC,UNITED STATES,07/25/2013 12:00:00 AM,No
842,Dietary Supplement/Medications/Remedy,Palsynorm (Ayurvedic),Mercury,0.098,ppm,Four-S Lab,INDIA,07/17/2013 12:00:00 AM,No
634,Cosmetics,Surma (Hashmi),Lead,930000,ppm,Hashmi Surmi,UNKNOWN OR NOT STATED,11/21/2012 12:00:00 AM,No
253,Food Other,Churritos,Lead,-1,ppm,Kipi,UNKNOWN OR NOT STATED,07/20/2011 12:00:00 AM,No
78,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/04/2011 12:00:00 AM,No
662,Religious powder,Bhai Tika (orange powder),Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
95,Food-Spice,Svanuri salt,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,04/07/2011 12:00:00 AM,No
950,Toys/Children's Products,Wooden block,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,11/08/2013 12:00:00 AM,No
